  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.25000000E-01  0.00000000E+00  0.00000000E+00
  2.50000000E-01  0.00000000E+00  0.00000000E+00
  3.75000000E-01  0.00000000E+00  0.00000000E+00
  5.00000000E-01  0.00000000E+00  0.00000000E+00
  6.25000000E-01  0.00000000E+00  0.00000000E+00
  7.50000000E-01  0.00000000E+00  0.00000000E+00
  8.75000000E-01  0.00000000E+00  0.00000000E+00
  1.00000000E+00  0.00000000E+00  0.00000000E+00
  0.00000000E+00  1.25000000E-01  0.00000000E+00
  1.25000000E-01  1.25000000E-01  1.48343202E-01
  2.50000000E-01  1.25000000E-01  2.74102497E-01
  3.75000000E-01  1.25000000E-01  3.58132171E-01
  5.00000000E-01  1.25000000E-01  3.87639469E-01
  6.25000000E-01  1.25000000E-01  3.58132171E-01
  7.50000000E-01  1.25000000E-01  2.74102497E-01
  8.75000000E-01  1.25000000E-01  1.48343202E-01
  1.00000000E+00  1.25000000E-01  0.00000000E+00
  0.00000000E+00  2.50000000E-01  0.00000000E+00
  1.25000000E-01  2.50000000E-01  2.74102497E-01
  2.50000000E-01  2.50000000E-01  5.06475373E-01
  3.75000000E-01  2.50000000E-01  6.61741965E-01
  5.00000000E-01  2.50000000E-01  7.16264342E-01
  6.25000000E-01  2.50000000E-01  6.61741965E-01
  7.50000000E-01  2.50000000E-01  5.06475373E-01
  8.75000000E-01  2.50000000E-01  2.74102497E-01
  1.00000000E+00  2.50000000E-01  0.00000000E+00
  0.00000000E+00  3.75000000E-01  0.00000000E+00
  1.25000000E-01  3.75000000E-01  3.58132171E-01
  2.50000000E-01  3.75000000E-01  6.61741965E-01
  3.75000000E-01  3.75000000E-01  8.64607544E-01
  5.00000000E-01  3.75000000E-01  9.35844462E-01
  6.25000000E-01  3.75000000E-01  8.64607544E-01
  7.50000000E-01  3.75000000E-01  6.61741965E-01
  8.75000000E-01  3.75000000E-01  3.58132171E-01
  1.00000000E+00  3.75000000E-01  0.00000000E+00
  0.00000000E+00  5.00000000E-01  0.00000000E+00
  1.25000000E-01  5.00000000E-01  3.87639469E-01
  2.50000000E-01  5.00000000E-01  7.16264342E-01
  3.75000000E-01  5.00000000E-01  9.35844462E-01
  5.00000000E-01  5.00000000E-01  1.01295075E+00
  6.25000000E-01  5.00000000E-01  9.35844462E-01
  7.50000000E-01  5.00000000E-01  7.16264342E-01
  8.75000000E-01  5.00000000E-01  3.87639469E-01
  1.00000000E+00  5.00000000E-01  0.00000000E+00
  0.00000000E+00  6.25000000E-01  0.00000000E+00
  1.25000000E-01  6.25000000E-01  3.58132171E-01
  2.50000000E-01  6.25000000E-01  6.61741965E-01
  3.75000000E-01  6.25000000E-01  8.64607544E-01
  5.00000000E-01  6.25000000E-01  9.35844462E-01
  6.25000000E-01  6.25000000E-01  8.64607544E-01
  7.50000000E-01  6.25000000E-01  6.61741965E-01
  8.75000000E-01  6.25000000E-01  3.58132171E-01
  1.00000000E+00  6.25000000E-01  0.00000000E+00
  0.00000000E+00  7.50000000E-01  0.00000000E+00
  1.25000000E-01  7.50000000E-01  2.74102497E-01
  2.50000000E-01  7.50000000E-01  5.06475373E-01
  3.75000000E-01  7.50000000E-01  6.61741965E-01
  5.00000000E-01  7.50000000E-01  7.16264342E-01
  6.25000000E-01  7.50000000E-01  6.61741965E-01
  7.50000000E-01  7.50000000E-01  5.06475373E-01
  8.75000000E-01  7.50000000E-01  2.74102497E-01
  1.00000000E+00  7.50000000E-01  0.00000000E+00
  0.00000000E+00  8.75000000E-01  0.00000000E+00
  1.25000000E-01  8.75000000E-01  1.48343202E-01
  2.50000000E-01  8.75000000E-01  2.74102497E-01
  3.75000000E-01  8.75000000E-01  3.58132171E-01
  5.00000000E-01  8.75000000E-01  3.87639469E-01
  6.25000000E-01  8.75000000E-01  3.58132171E-01
  7.50000000E-01  8.75000000E-01  2.74102497E-01
  8.75000000E-01  8.75000000E-01  1.48343202E-01
  1.00000000E+00  8.75000000E-01  0.00000000E+00
  0.00000000E+00  1.00000000E+00  0.00000000E+00
  1.25000000E-01  1.00000000E+00  0.00000000E+00
  2.50000000E-01  1.00000000E+00  0.00000000E+00
  3.75000000E-01  1.00000000E+00  0.00000000E+00
  5.00000000E-01  1.00000000E+00  0.00000000E+00
  6.25000000E-01  1.00000000E+00  0.00000000E+00
  7.50000000E-01  1.00000000E+00  0.00000000E+00
  8.75000000E-01  1.00000000E+00  0.00000000E+00
  1.00000000E+00  1.00000000E+00  0.00000000E+00
