  0.00000000E+00  0.00000000E+00  0.00000000E+00
  7.81250000E-03  0.00000000E+00  0.00000000E+00
  1.56250000E-02  0.00000000E+00  0.00000000E+00
  2.34375000E-02  0.00000000E+00  0.00000000E+00
  3.12500000E-02  0.00000000E+00  0.00000000E+00
  3.90625000E-02  0.00000000E+00  0.00000000E+00
  4.68750000E-02  0.00000000E+00  0.00000000E+00
  5.46875000E-02  0.00000000E+00  0.00000000E+00
  6.25000000E-02  0.00000000E+00  0.00000000E+00
  7.03125000E-02  0.00000000E+00  0.00000000E+00
  7.81250000E-02  0.00000000E+00  0.00000000E+00
  8.59375000E-02  0.00000000E+00  0.00000000E+00
  9.37500000E-02  0.00000000E+00  0.00000000E+00
  1.01562500E-01  0.00000000E+00  0.00000000E+00
  1.09375000E-01  0.00000000E+00  0.00000000E+00
  1.17187500E-01  0.00000000E+00  0.00000000E+00
  1.25000000E-01  0.00000000E+00  0.00000000E+00
  1.32812500E-01  0.00000000E+00  0.00000000E+00
  1.40625000E-01  0.00000000E+00  0.00000000E+00
  1.48437500E-01  0.00000000E+00  0.00000000E+00
  1.56250000E-01  0.00000000E+00  0.00000000E+00
  1.64062500E-01  0.00000000E+00  0.00000000E+00
  1.71875000E-01  0.00000000E+00  0.00000000E+00
  1.79687500E-01  0.00000000E+00  0.00000000E+00
  1.87500000E-01  0.00000000E+00  0.00000000E+00
  1.95312500E-01  0.00000000E+00  0.00000000E+00
  2.03125000E-01  0.00000000E+00  0.00000000E+00
  2.10937500E-01  0.00000000E+00  0.00000000E+00
  2.18750000E-01  0.00000000E+00  0.00000000E+00
  2.26562500E-01  0.00000000E+00  0.00000000E+00
  2.34375000E-01  0.00000000E+00  0.00000000E+00
  2.42187500E-01  0.00000000E+00  0.00000000E+00
  2.50000000E-01  0.00000000E+00  0.00000000E+00
  2.57812500E-01  0.00000000E+00  0.00000000E+00
  2.65625000E-01  0.00000000E+00  0.00000000E+00
  2.73437500E-01  0.00000000E+00  0.00000000E+00
  2.81250000E-01  0.00000000E+00  0.00000000E+00
  2.89062500E-01  0.00000000E+00  0.00000000E+00
  2.96875000E-01  0.00000000E+00  0.00000000E+00
  3.04687500E-01  0.00000000E+00  0.00000000E+00
  3.12500000E-01  0.00000000E+00  0.00000000E+00
  3.20312500E-01  0.00000000E+00  0.00000000E+00
  3.28125000E-01  0.00000000E+00  0.00000000E+00
  3.35937500E-01  0.00000000E+00  0.00000000E+00
  3.43750000E-01  0.00000000E+00  0.00000000E+00
  3.51562500E-01  0.00000000E+00  0.00000000E+00
  3.59375000E-01  0.00000000E+00  0.00000000E+00
  3.67187500E-01  0.00000000E+00  0.00000000E+00
  3.75000000E-01  0.00000000E+00  0.00000000E+00
  3.82812500E-01  0.00000000E+00  0.00000000E+00
  3.90625000E-01  0.00000000E+00  0.00000000E+00
  3.98437500E-01  0.00000000E+00  0.00000000E+00
  4.06250000E-01  0.00000000E+00  0.00000000E+00
  4.14062500E-01  0.00000000E+00  0.00000000E+00
  4.21875000E-01  0.00000000E+00  0.00000000E+00
  4.29687500E-01  0.00000000E+00  0.00000000E+00
  4.37500000E-01  0.00000000E+00  0.00000000E+00
  4.45312500E-01  0.00000000E+00  0.00000000E+00
  4.53125000E-01  0.00000000E+00  0.00000000E+00
  4.60937500E-01  0.00000000E+00  0.00000000E+00
  4.68750000E-01  0.00000000E+00  0.00000000E+00
  4.76562500E-01  0.00000000E+00  0.00000000E+00
  4.84375000E-01  0.00000000E+00  0.00000000E+00
  4.92187500E-01  0.00000000E+00  0.00000000E+00
  5.00000000E-01  0.00000000E+00  0.00000000E+00
  5.07812500E-01  0.00000000E+00  0.00000000E+00
  5.15625000E-01  0.00000000E+00  0.00000000E+00
  5.23437500E-01  0.00000000E+00  0.00000000E+00
  5.31250000E-01  0.00000000E+00  0.00000000E+00
  5.39062500E-01  0.00000000E+00  0.00000000E+00
  5.46875000E-01  0.00000000E+00  0.00000000E+00
  5.54687500E-01  0.00000000E+00  0.00000000E+00
  5.62500000E-01  0.00000000E+00  0.00000000E+00
  5.70312500E-01  0.00000000E+00  0.00000000E+00
  5.78125000E-01  0.00000000E+00  0.00000000E+00
  5.85937500E-01  0.00000000E+00  0.00000000E+00
  5.93750000E-01  0.00000000E+00  0.00000000E+00
  6.01562500E-01  0.00000000E+00  0.00000000E+00
  6.09375000E-01  0.00000000E+00  0.00000000E+00
  6.17187500E-01  0.00000000E+00  0.00000000E+00
  6.25000000E-01  0.00000000E+00  0.00000000E+00
  6.32812500E-01  0.00000000E+00  0.00000000E+00
  6.40625000E-01  0.00000000E+00  0.00000000E+00
  6.48437500E-01  0.00000000E+00  0.00000000E+00
  6.56250000E-01  0.00000000E+00  0.00000000E+00
  6.64062500E-01  0.00000000E+00  0.00000000E+00
  6.71875000E-01  0.00000000E+00  0.00000000E+00
  6.79687500E-01  0.00000000E+00  0.00000000E+00
  6.87500000E-01  0.00000000E+00  0.00000000E+00
  6.95312500E-01  0.00000000E+00  0.00000000E+00
  7.03125000E-01  0.00000000E+00  0.00000000E+00
  7.10937500E-01  0.00000000E+00  0.00000000E+00
  7.18750000E-01  0.00000000E+00  0.00000000E+00
  7.26562500E-01  0.00000000E+00  0.00000000E+00
  7.34375000E-01  0.00000000E+00  0.00000000E+00
  7.42187500E-01  0.00000000E+00  0.00000000E+00
  7.50000000E-01  0.00000000E+00  0.00000000E+00
  7.57812500E-01  0.00000000E+00  0.00000000E+00
  7.65625000E-01  0.00000000E+00  0.00000000E+00
  7.73437500E-01  0.00000000E+00  0.00000000E+00
  7.81250000E-01  0.00000000E+00  0.00000000E+00
  7.89062500E-01  0.00000000E+00  0.00000000E+00
  7.96875000E-01  0.00000000E+00  0.00000000E+00
  8.04687500E-01  0.00000000E+00  0.00000000E+00
  8.12500000E-01  0.00000000E+00  0.00000000E+00
  8.20312500E-01  0.00000000E+00  0.00000000E+00
  8.28125000E-01  0.00000000E+00  0.00000000E+00
  8.35937500E-01  0.00000000E+00  0.00000000E+00
  8.43750000E-01  0.00000000E+00  0.00000000E+00
  8.51562500E-01  0.00000000E+00  0.00000000E+00
  8.59375000E-01  0.00000000E+00  0.00000000E+00
  8.67187500E-01  0.00000000E+00  0.00000000E+00
  8.75000000E-01  0.00000000E+00  0.00000000E+00
  8.82812500E-01  0.00000000E+00  0.00000000E+00
  8.90625000E-01  0.00000000E+00  0.00000000E+00
  8.98437500E-01  0.00000000E+00  0.00000000E+00
  9.06250000E-01  0.00000000E+00  0.00000000E+00
  9.14062500E-01  0.00000000E+00  0.00000000E+00
  9.21875000E-01  0.00000000E+00  0.00000000E+00
  9.29687500E-01  0.00000000E+00  0.00000000E+00
  9.37500000E-01  0.00000000E+00  0.00000000E+00
  9.45312500E-01  0.00000000E+00  0.00000000E+00
  9.53125000E-01  0.00000000E+00  0.00000000E+00
  9.60937500E-01  0.00000000E+00  0.00000000E+00
  9.68750000E-01  0.00000000E+00  0.00000000E+00
  9.76562500E-01  0.00000000E+00  0.00000000E+00
  9.84375000E-01  0.00000000E+00  0.00000000E+00
  9.92187500E-01  0.00000000E+00  0.00000000E+00
  1.00000000E+00  0.00000000E+00  0.00000000E+00
  0.00000000E+00  7.81250000E-03  0.00000000E+00
  7.81250000E-03  7.81250000E-03  6.02302132E-04
  1.56250000E-02  7.81250000E-03  1.20424146E-03
  2.34375000E-02  7.81250000E-03  1.80545540E-03
  3.12500000E-02  7.81250000E-03  2.40558180E-03
  3.90625000E-02  7.81250000E-03  3.00425916E-03
  4.68750000E-02  7.81250000E-03  3.60112688E-03
  5.46875000E-02  7.81250000E-03  4.19582540E-03
  6.25000000E-02  7.81250000E-03  4.78799652E-03
  7.03125000E-02  7.81250000E-03  5.37728353E-03
  7.81250000E-02  7.81250000E-03  5.96333147E-03
  8.59375000E-02  7.81250000E-03  6.54578732E-03
  9.37500000E-02  7.81250000E-03  7.12430023E-03
  1.01562500E-01  7.81250000E-03  7.69852173E-03
  1.09375000E-01  7.81250000E-03  8.26810592E-03
  1.17187500E-01  7.81250000E-03  8.83270972E-03
  1.25000000E-01  7.81250000E-03  9.39199303E-03
  1.32812500E-01  7.81250000E-03  9.94561895E-03
  1.40625000E-01  7.81250000E-03  1.04932540E-02
  1.48437500E-01  7.81250000E-03  1.10345683E-02
  1.56250000E-01  7.81250000E-03  1.15692358E-02
  1.64062500E-01  7.81250000E-03  1.20969344E-02
  1.71875000E-01  7.81250000E-03  1.26173463E-02
  1.79687500E-01  7.81250000E-03  1.31301580E-02
  1.87500000E-01  7.81250000E-03  1.36350605E-02
  1.95312500E-01  7.81250000E-03  1.41317498E-02
  2.03125000E-01  7.81250000E-03  1.46199267E-02
  2.10937500E-01  7.81250000E-03  1.50992970E-02
