#y=(-10.000450*x*x)  -(0.004500*x)  -0.000000
#Order 4
   10.000000000000000        1.3516509245192765E-008
   100.00000000000000        5.3563778479315260E-007
   1000.0000000000000        5.9972726600410198E-006
   10000.000000000000        6.0643332047805032E-005
   100000.00000000000        6.0710695509424983E-004
#y=(-10.000450*x*x)  -(0.004500*x) + 0.000001
#Order 9
   10.000000000000000        8.5036869235111112E-007
   100.00000000000000        8.5346721834245187E-007
   1000.0000000000000        8.9415771920009490E-007
   10000.000000000000        1.3033050541011448E-006
   100000.00000000000        5.3950253928736203E-006

