  0.00000000E+00  0.00000000E+00
  3.92699082E-01  1.42478387E-01
  7.85398163E-01  2.63265731E-01
  1.17809725E+00  3.43973254E-01
  1.57079633E+00  3.72313967E-01
  1.96349541E+00  3.43973254E-01
  2.35619449E+00  2.63265731E-01
  2.74889357E+00  1.42478387E-01
  3.14159265E+00  0.00000000E+00
