  -1.0000000000000000      -0.99999999999999623       -1.0000000000000000      -0.99999999999999623     
 -0.98019801980198018      -0.99806560246100862      -0.98019801980198018      -0.99808362780224957     
 -0.96039603960396036      -0.99226988278266526      -0.96039603960396036      -0.99229572240647079     
 -0.94059405940594054      -0.98263526347973107      -0.94059405940594054      -0.98266229794192561     
 -0.92079207920792072      -0.96919901902467243      -0.92079207920792072      -0.96922329803091334     
 -0.90099009900990090      -0.95201313163995671      -0.90099009900990090      -0.95203263026233942     
 -0.88118811881188108      -0.93114409018892064      -0.88118811881188108      -0.93115811812692395     
 -0.86138613861386126      -0.90667263294326017      -0.86138613861386126      -0.90668137371611635     
 -0.84158415841584144      -0.87869343522232535      -0.84158415841584144      -0.87869759457341534     
 -0.82178217821782162      -0.84731474311268040      -0.82178217821782162      -0.84731528816684110     
 -0.80198019801980180      -0.81265795468500190      -0.80198019801980180      -0.81265592752464599     
 -0.78217821782178198      -0.77485715032849922      -0.78217821782178198      -0.77485354164298215     
 -0.76237623762376217      -0.73405857401990871      -0.76237623762376217      -0.73405424433427435     
 -0.74257425742574235      -0.69042006753392482      -0.74257425742574235      -0.69041570523832441     
 -0.72277227722772253      -0.64411045978400561      -0.72277227722772253      -0.64410656676485667     
 -0.70297029702970271      -0.59530891365606575      -0.70297029702970271      -0.59530581077614764     
 -0.68316831683168289      -0.54420423286204012      -0.68316831683168289      -0.54420207885170535     
 -0.66336633663366307      -0.49099413149495785      -0.66336633663366307      -0.49099295000356996     
 -0.64356435643564325      -0.43588446911148543      -0.64356435643564325      -0.43588417973076982     
 -0.62376237623762343      -0.37908845430124710      -0.62376237623762343      -0.37908890431472925     
 -0.60396039603960361      -0.32082581982416702      -0.60396039603960361      -0.32082681426404230     
 -0.58415841584158379      -0.26132197250705985      -0.58415841584158379      -0.26132330081693850     
 -0.56435643564356397      -0.20080712118835842      -0.56435643564356397      -0.20080857940303881     
 -0.54455445544554415      -0.13951538608479058      -0.54455445544554415      -0.13951679395256780     
 -0.52475247524752433       -7.7683893025691703E-002 -0.52475247524752433       -7.7685105921104142E-002
 -0.50495049504950451       -1.5551856059186762E-002 -0.50495049504950451       -1.5552771871187832E-002
 -0.48514851485148469        4.6640348020543343E-002 -0.48514851485148469        4.6639786581347098E-002
 -0.46534653465346487       0.10865210964443196      -0.46534653465346487       0.10865191668854232     
 -0.44554455445544505       0.17024351734025886      -0.44554455445544505       0.17024366863801291     
 -0.42574257425742523       0.23117628590358105      -0.42574257425742523       0.23117672609965415     
 -0.40594059405940541       0.29121467827694891      -0.40594059405940541       0.29121532964396873     
 -0.38613861386138559       0.35012641757083635      -0.38613861386138559       0.35012718949143595     
 -0.36633663366336577       0.40768358569785268      -0.36633663366336577       0.40768438412582131     
 -0.34653465346534595       0.46366350514359445      -0.34653465346534595       0.46366424138447915     
 -0.32673267326732613       0.51784960046273809      -0.32673267326732613       0.51785019872552773     
 -0.30693069306930632       0.57003223616741072      -0.30693069306930632       0.57003263946527860     
 -0.28712871287128650       0.62000952776621276      -0.28712871287128650       0.62000970187946780     
 -0.26732673267326668       0.66758812281613855      -0.26732673267326668       0.66758805816869615     
 -0.24752475247524688       0.71258394896565869      -0.24752475247524688       0.71258366040199916     
 -0.22772277227722709       0.75482292609492807      -0.22772277227722709       0.75482245067265363     
 -0.20792079207920730       0.79414163979798880      -0.20792079207920730       0.79414103282721804     
 -0.18811881188118751       0.83038797360139671      -0.18811881188118751       0.83038730326232013     
 -0.16831683168316772       0.86342169747333763      -0.16831683168316772       0.86342103842393791     
 -0.14851485148514793       0.89311501034640906      -0.14851485148514793       0.89311443679079661     
 -0.12871287128712813       0.91935303455515027      -0.12871287128712813       0.91935261327707796     
 -0.10891089108910833       0.94203426027543713      -0.10891089108910833       0.94203404414985614     
  -8.9108910891088522E-002  0.96107093824629342       -8.9108910891088522E-002  0.96107096072361020     
  -6.9306930693068716E-002  0.97638941925475442       -6.9306930693068716E-002  0.97638969026771127     
  -4.9504950495048911E-002  0.98793043907037925       -4.9504950495048911E-002  0.98793094274306592     
  -2.9702970297029108E-002  0.99564934772705860       -2.9702970297029108E-002  0.99565004217101849     
  -9.9009900990093061E-003  0.99951628226506894       -9.9009900990093061E-003  0.99951710163120999     
   9.9009900990104961E-003  0.99951628226506883        9.9009900990104961E-003  0.99951714108538181     
   2.9702970297030298E-002  0.99564934772705826        2.9702970297030298E-002  0.99565014743104052     
   4.9504950495050104E-002  0.98793043907037870        4.9504950495050104E-002  0.98793107640255906     
   6.9306930693069910E-002  0.97638941925475364        6.9306930693069910E-002  0.97638979615753974     
   8.9108910891089715E-002  0.96107093824629242        8.9108910891089715E-002  0.96107097261328134     
  0.10891089108910952       0.94203426027543580       0.10891089108910952       0.94203389683180105     
  0.12871287128712933       0.91935303455514883       0.12871287128712933       0.91935225499219819     
  0.14851485148514912       0.89311501034640739       0.14851485148514912       0.89311384173613251     
  0.16831683168316891       0.86342169747333575       0.16831683168316891       0.86342021792585744     
  0.18811881188118870       0.83038797360139471       0.18811881188118870       0.83038631411457164     
  0.20792079207920849       0.79414163979798658       0.20792079207920849       0.79413998129589214     
  0.22772277227722829       0.75482292609492552       0.22772277227722829       0.75482149077290694     
  0.24752475247524808       0.71258394896565602       0.24752475247524808       0.71258298526764363     
  0.26732673267326790       0.66758812281613567       0.26732673267326790       0.66758788367881372     
  0.28712871287128772       0.62000952776620966       0.28712871287128772       0.62001024218939949     
  0.30693069306930754       0.57003223616740761       0.30693069306930754       0.57003407472603018     
