  3.14159274E-01  4.31425736E-02
  1.57079637E-01  1.18546426E-02
  6.28318548E-01  1.35870360E-01
  6.28318548E-01  1.35870360E-01
  2.00000000E-01  8.32046360E-01
  3.14159274E-01  4.31425736E-02
  3.14159274E-01  4.31425736E-02
  1.00000000E-01  5.50758595E-01
  2.00000000E-02  5.45094793E-01
  1.00000000E-01  9.34024462E-01
  3.14159274E-01  4.31425736E-02
